#"Step","Time (ps)","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
2135000,4269.999999952414,-8088031.487731613,299.85364509041733,39.9
2140000,4279.999999954452,-8080595.722106613,300.50752121056695,39.9
2145000,4289.999999956489,-8085505.058044113,300.54744341686484,39.9
2150000,4299.999999958526,-8086063.151794113,301.1642661382918,39.9
2155000,4309.999999960563,-8086220.620544113,299.9713955307524,39.9
2160000,4319.999999962601,-8084334.183044113,300.42949118369387,39.9
2165000,4329.999999964638,-8081140.214294113,300.1077096966172,39.9
2170000,4339.999999966675,-8081901.972106613,300.32015119933646,39.9
2175000,4349.9999999687125,-8085098.276794113,300.4592679009157,39.9
2180000,4359.99999997075,-8092333.612731613,300.71391578417223,39.9
2185000,4369.999999972787,-8082465.292419113,299.8249687006608,39.9
2190000,4379.999999974824,-8084796.214294113,299.8958760192697,39.9
2195000,4389.999999976862,-8082919.854919113,299.890696494778,39.9
2200000,4399.999999978899,-8084132.268981613,300.5904862251308,39.9
2205000,4409.999999980936,-8087373.245544113,300.43580140915816,39.9
2210000,4419.999999982973,-8084295.198669113,300.29591715659234,39.9
2215000,4429.999999985011,-8086921.370544113,299.850658927907,39.9
2220000,4439.999999987048,-8083089.987731613,300.47484948204055,39.9
2225000,4449.999999989085,-8090173.995544113,300.81757623349074,39.9
2230000,4459.999999991122,-8077915.183044113,300.1132111161575,39.9
2235000,4469.99999999316,-8092546.893981613,300.1019593280962,39.9
2240000,4479.999999995197,-8084815.558044113,299.96426680709357,39.9
2245000,4489.999999997234,-8083244.815856613,300.2565857042902,39.9
2250000,4499.9999999992715,-8084676.964294113,300.88767616996364,39.9
2255000,4510.000000001309,-8089311.151794113,299.72165725498627,39.9
2260000,4520.000000003346,-8084509.753356613,300.11096102199537,39.9
2265000,4530.000000005383,-8086645.581481613,300.6248347062221,39.9
2270000,4540.000000007421,-8090667.620544113,300.53389040543516,39.9
2275000,4550.000000009458,-8084024.128356613,299.65624277733406,39.9
2280000,4560.000000011495,-8084039.050231613,300.0117894041284,39.9
2285000,4570.000000013532,-8085808.198669113,301.31204232969594,39.9
2290000,4580.00000001557,-8084442.737731613,299.85345860847167,39.9
2295000,4590.000000017607,-8081286.847106613,301.4697878711116,39.9
2300000,4600.000000019644,-8087335.518981613,300.3168963866835,39.9
2305000,4610.000000021681,-8088935.893981613,300.8142161392383,39.9
2310000,4620.000000023719,-8087833.456481613,300.79457871137333,39.9
2315000,4630.000000025756,-8084212.292419113,299.58643282248374,39.9
2320000,4640.000000027793,-8085502.347106613,300.34043717561246,39.9
2325000,4650.0000000298305,-8083102.878356613,300.3023848826404,39.9
2330000,4660.000000031868,-8087907.550231613,300.4034229873476,39.9
2335000,4670.000000033905,-8083774.362731613,299.8314471770042,39.9
2340000,4680.000000035942,-8083083.268981613,301.1756691464772,39.9
2345000,4690.00000003798,-8085704.433044113,301.43197371978704,39.9
2350000,4700.000000040017,-8089201.042419113,300.50201696660406,39.9
2355000,4710.000000042054,-8082033.378356613,299.61214538515867,39.9
2360000,4720.000000044091,-8080700.206481613,299.76291143044,39.9
2365000,4730.000000046129,-8088529.683044113,300.5511235235925,39.9
2370000,4740.000000048166,-8084423.620544113,300.47966507877635,39.9
2375000,4750.000000050203,-8085330.018981613,300.3710283787541,39.9
2380000,4760.0000000522405,-8086084.706481613,300.4167607301073,39.9
2385000,4770.000000054278,-8089128.675231613,300.62935490313504,39.9
2390000,4780.000000056315,-8088430.737731613,301.33170409544175,39.9
2395000,4790.000000058352,-8083973.183044113,300.07059161153916,39.9
2400000,4800.0000000603895,-8081263.222106613,301.21561787952123,39.9
2405000,4810.000000062427,-8090982.081481613,300.36469587567206,39.9
2410000,4820.000000064464,-8087518.526794113,300.59989675662956,39.9
2415000,4830.000000066501,-8089680.292419113,299.482649450712,39.9
2420000,4840.000000068539,-8087467.183044113,300.1590196725618,39.9
2425000,4850.000000070576,-8084839.964294113,300.5671654742786,39.9
2430000,4860.000000072613,-8079840.245544113,301.04500737072556,39.9
2435000,4870.00000007465,-8081322.620544113,300.3866213691429,39.9
2440000,4880.000000076688,-8086700.308044113,299.47275172832235,39.9
2445000,4890.000000078725,-8081033.604919113,300.41370705753087,39.9
2450000,4900.000000080762,-8085812.417419113,300.4620605329584,39.9
2455000,4910.0000000827995,-8088160.542419113,300.5345417726081,39.9
2460000,4920.000000084837,-8084891.440856613,300.09174532121136,39.9
2465000,4930.000000086874,-8089359.448669113,300.4378505613833,39.9
2470000,4940.000000088911,-8087070.675231613,300.9343277301337,39.9
2475000,4950.000000090949,-8081621.268981613,301.01595255588035,39.9
2480000,4960.000000092986,-8087586.190856613,300.6948335445842,39.9
2485000,4970.000000095023,-8088125.417419113,300.282815839838,39.9
2490000,4980.00000009706,-8085722.839294113,300.54856109860975,39.9
2495000,4990.000000099098,-8083474.714294113,300.2168349534026,39.9
2500000,5000.000000101135,-8084166.315856613,300.72339902780095,39.9
2505000,5010.000000103172,-8086323.167419113,300.5749218440093,39.9
2510000,5020.000000105209,-8086293.347106613,300.4151024373852,39.9
2515000,5030.000000107247,-8086663.925231613,300.32892828114177,39.9
2520000,5040.000000109284,-8086134.776794113,299.9099218320909,39.9
2525000,5050.000000111321,-8082007.925231613,301.0397222735904,39.9
2530000,5060.0000001133585,-8085462.167419113,299.7874411330064,39.9
2535000,5070.000000115396,-8079513.323669113,299.6331997071934,39.9
2540000,5080.000000117433,-8092415.331481613,300.4248865373513,39.9
2545000,5090.00000011947,-8086176.081481613,299.9831085575212,39.9
2550000,5100.000000121508,-8088154.776794113,300.6537641858668,39.9
2555000,5110.000000123545,-8080777.386169113,300.5640922887653,39.9
2560000,5120.000000125582,-8088036.542419113,300.0606267759485,39.9
2565000,5130.000000127619,-8084472.706481613,299.7624943282917,39.9
2570000,5140.000000129657,-8089876.917419113,300.11461944849856,39.9
2575000,5150.000000131694,-8082253.870544113,299.6978195488417,39.9
2580000,5160.000000133731,-8081400.550231613,300.163222022555,39.9
2585000,5170.0000001357685,-8084360.253356613,300.27946234956823,39.9
2590000,5180.000000137806,-8090845.526794113,299.49096509961686,39.9
2595000,5190.000000139843,-8083643.995544113,300.01098020636323,39.9
2600000,5200.00000014188,-8087740.237731613,300.29055412984314,39.9
2605000,5210.0000001439175,-8086531.300231613,300.12866256381085,39.9
2610000,5220.000000145955,-8084878.026794113,299.75530023658786,39.9
2615000,5230.000000147992,-8086052.886169113,299.8081861243222,39.9
2620000,5240.000000150029,-8085839.948669113,300.6090243190374,39.9
2625000,5250.000000152067,-8091265.229919113,300.0151894383214,39.9
2630000,5260.000000154104,-8082262.386169113,300.8289085305587,39.9
2635000,5270.000000156141,-8086863.362731613,300.6766862903826,39.9
2640000,5280.000000158178,-8087193.854919113,301.11854672748717,39.9
2645000,5290.000000160216,-8078942.495544113,299.85562108630484,39.9
2650000,5300.000000162253,-8086191.112731613,299.7398545357873,39.9
2655000,5310.00000016429,-8082070.847106613,300.45908610275103,39.9
2660000,5320.0000001663275,-8081273.870544113,299.88560765702374,39.9
2665000,5330.000000168365,-8082218.854919113,300.4953501768862,39.9
2670000,5340.000000170402,-8086174.456481613,300.74416669537834,39.9
2675000,5350.000000172439,-8085918.433044113,300.3034578490364,39.9
2680000,5360.000000174477,-8085091.300231613,300.25764951988754,39.9
2685000,5370.000000176514,-8089789.440856613,300.61713551140923,39.9
2690000,5380.000000178551,-8087595.870544113,300.1035256980905,39.9
2695000,5390.000000180588,-8086546.612731613,300.36035009625175,39.9
2700000,5400.000000182626,-8087634.628356613,299.9923157688911,39.9
2705000,5410.000000184663,-8082908.198669113,301.0052190181904,39.9
2710000,5420.0000001867,-8090322.745544113,300.2020748009886,39.9
2715000,5430.000000188737,-8088393.245544113,301.17286584183546,39.9
2720000,5440.000000190775,-8086024.393981613,300.2622437027672,39.9
2725000,5450.000000192812,-8090648.018981613,300.3829460169911,39.9
2730000,5460.000000194849,-8079854.870544113,300.66748742042734,39.9
2735000,5470.0000001968865,-8085724.558044113,300.91219196271135,39.9
2740000,5480.000000198924,-8086005.800231613,300.28325608867465,39.9
2745000,5490.000000200961,-8085660.581481613,300.28930045471066,39.9
2750000,5500.000000202998,-8081962.784606613,299.81495708687413,39.9
2755000,5510.000000205036,-8083934.956481613,300.77793742809354,39.9
2760000,5520.000000207073,-8080922.073669113,300.1392844164166,39.9
2765000,5530.00000020911,-8083804.190856613,299.99085571569395,39.9
2770000,5540.000000211147,-8084259.597106613,300.14348899248756,39.9
2775000,5550.000000213185,-8088196.909606613,300.64543270150995,39.9
2780000,5560.000000215222,-8082436.745544113,300.4312708566226,39.9
2785000,5570.000000217259,-8087469.870544113,300.6851937154733,39.9
2790000,5580.000000219296,-8083957.620544113,300.80543827379034,39.9
2795000,5590.000000221334,-8082287.456481613,301.15197040822056,39.9
2800000,5600.000000223371,-8085387.183044113,300.3637692655425,39.9
2805000,5610.000000225408,-8083794.120544113,300.06986324427646,39.9
2810000,5620.0000002274455,-8082193.847106613,300.71981393953047,39.9
2815000,5630.000000229483,-8086230.886169113,300.6963069994796,39.9
2820000,5640.00000023152,-8083716.643981613,300.1030957258168,39.9
2825000,5650.000000233557,-8084757.768981613,299.97262282587786,39.9
2830000,5660.000000235595,-8087938.768981613,299.634438766709,39.9
2835000,5670.000000237632,-8095003.393981613,300.7124594691626,39.9
2840000,5680.000000239669,-8086336.589294113,300.49604954194814,39.9
2845000,5690.000000241706,-8083684.136169113,300.18498737678226,39.9
2850000,5700.000000243744,-8089306.768981613,300.15257238409663,39.9
2855000,5710.000000245781,-8083825.018981613,299.92481039384865,39.9
2860000,5720.000000247818,-8084817.081481613,299.7715856815477,39.9
2865000,5730.0000002498555,-8085042.347106613,300.10842717009064,39.9
2870000,5740.000000251893,-8081547.456481613,300.27330182149166,39.9
2875000,5750.00000025393,-8080656.065856613,300.4442312455034,39.9
2880000,5760.000000255967,-8085687.542419113,299.93755589753926,39.9
2885000,5770.000000258005,-8082842.972106613,300.46817588593194,39.9
2890000,5780.000000260042,-8080895.206481613,300.19590700816224,39.9
2895000,5790.000000262079,-8084210.065856613,299.68484599198933,39.9
2900000,5800.000000264116,-8086503.839294113,300.45347041597074,39.9
2905000,5810.000000266154,-8085860.964294113,300.34028169476267,39.9
2910000,5820.000000268191,-8084780.722106613,300.50715845809697,39.9
2915000,5830.000000270228,-8087584.143981613,300.4134434731203,39.9
2920000,5840.000000272265,-8092433.214294113,299.99961105297746,39.9
2925000,5850.000000274303,-8085445.128356613,299.73779353565124,39.9
2930000,5860.00000027634,-8081930.253356613,299.6284806106258,39.9
2935000,5870.000000278377,-8083744.651794113,300.57248164761813,39.9
2940000,5880.0000002804145,-8083898.495544113,300.59630917734614,39.9
2945000,5890.000000282452,-8087575.315856613,300.67049765084556,39.9
2950000,5900.000000284489,-8083748.050231613,300.05207571335825,39.9
2955000,5910.000000286526,-8083700.026794113,300.5640655762298,39.9
2960000,5920.000000288564,-8086708.198669113,300.11208231419783,39.9
2965000,5930.000000290601,-8087800.901794113,299.93350132163476,39.9
2970000,5940.000000292638,-8088186.479919113,299.92049220379596,39.9
2975000,5950.000000294675,-8084024.675231613,300.6148110769761,39.9
2980000,5960.000000296713,-8085470.362731613,301.1684287456686,39.9
2985000,5970.00000029875,-8083324.518981613,300.2128089586643,39.9
2990000,5980.000000300787,-8087054.831481613,300.4340804917001,39.9
2995000,5990.000000302824,-8077491.776794113,300.3055961356229,39.9
3000000,6000.000000304862,-8082984.870544113,299.90282911282515,39.9
3005000,6010.000000306899,-8081466.979919113,299.4406605614468,39.9
3010000,6020.000000308936,-8086575.808044113,300.7471762838326,39.9
3015000,6030.0000003109735,-8078525.151794113,300.09806945996803,39.9
3020000,6040.000000313011,-8085061.214294113,300.6941500343218,39.9
3025000,6050.000000315048,-8082613.706481613,299.8138163963563,39.9
3030000,6060.000000317085,-8085743.472106613,299.06608595334717,39.9
3035000,6070.000000319123,-8082814.159606613,300.8938692221141,39.9
3040000,6080.00000032116,-8084921.511169113,300.20234737494775,39.9
3045000,6090.000000323197,-8089942.581481613,300.54839902475914,39.9
3050000,6100.000000325234,-8086264.815856613,300.32127813158223,39.9
3055000,6110.000000327272,-8085866.870544113,300.16228717633754,39.9
3060000,6120.000000329309,-8083424.917419113,300.39039338995246,39.9
3065000,6130.000000331346,-8087284.862731613,300.1627185259402,39.9
3070000,6140.0000003333835,-8085585.237731613,299.72901923101875,39.9
3075000,6150.000000335421,-8084647.440856613,300.82585352479947,39.9
3080000,6160.000000337458,-8089386.956481613,300.5416432972698,39.9
3085000,6170.000000339495,-8084294.636169113,299.84976747867813,39.9
3090000,6180.0000003415325,-8090843.933044113,300.002556097463,39.9
3095000,6190.00000034357,-8082184.425231613,301.3383806146068,39.9
3100000,6200.000000345607,-8086513.558044113,299.83313320477794,39.9
3105000,6210.000000347644,-8085247.628356613,300.78389072981645,39.9
3110000,6220.000000349682,-8084191.979919113,300.5869840773503,39.9
3115000,6230.000000351719,-8088387.433044113,300.8919471206227,39.9
3120000,6240.000000353756,-8079943.323669113,299.9667855182366,39.9
3125000,6250.000000355793,-8083206.058044113,300.22851886560284,39.9
3130000,6260.000000357831,-8083360.753356613,300.26376645092023,39.9
3135000,6270.000000359868,-8080853.542419113,300.65165011071286,39.9
3140000,6280.000000361905,-8083436.292419113,300.50521563932784,39.9
3145000,6290.0000003639425,-8082225.308044113,300.5694018334111,39.9
3150000,6300.00000036598,-8088626.831481613,300.0578241907472,39.9
3155000,6310.000000368017,-8085347.565856613,300.443165925643,39.9
3160000,6320.000000370054,-8090123.854919113,299.94325804132274,39.9
3165000,6330.000000372092,-8086168.292419113,300.023870302579,39.9
3170000,6340.000000374129,-8088686.276794113,300.8019850234358,39.9
3175000,6350.000000376166,-8087297.862731613,300.01981383010724,39.9
3180000,6360.000000378203,-8092276.198669113,301.1569571310039,39.9
3185000,6370.000000380241,-8081118.511169113,300.2054228252873,39.9
3190000,6380.000000382278,-8084090.495544113,300.49538162447215,39.9
3195000,6390.000000384315,-8086065.058044113,299.6936889331709,39.9
3200000,6400.000000386352,-8089331.370544113,300.15706403132697,39.9
3205000,6410.00000038839,-8085056.636169113,300.21383202308056,39.9
3210000,6420.000000390427,-8081541.229919113,300.2600901732187,39.9
3215000,6430.000000392464,-8083651.886169113,300.26163714777215,39.9
3220000,6440.0000003945015,-8088479.745544113,300.8187194290204,39.9
3225000,6450.000000396539,-8085695.479919113,300.2086457179241,39.9
3230000,6460.000000398576,-8087509.753356613,299.9947373510774,39.9
3235000,6470.000000400613,-8083691.925231613,299.8349484909338,39.9
3240000,6480.000000402651,-8088024.862731613,300.11438546660867,39.9
3245000,6490.000000404688,-8087716.214294113,300.65669942468196,39.9
3250000,6500.000000406725,-8088939.143981613,300.3201152820647,39.9
3255000,6510.000000408762,-8088179.737731613,300.1197266843128,39.9
3260000,6520.0000004108,-8083571.159606613,300.27997305501646,39.9
3265000,6530.000000412837,-8093491.065856613,299.90831229001554,39.9
3270000,6540.000000414874,-8085639.722106613,300.37155553782446,39.9
3275000,6550.0000004169115,-8081691.393981613,300.13155175725404,39.9
3280000,6560.000000418949,-8080852.417419113,300.31010572735147,39.9
3285000,6570.000000420986,-8081103.167419113,299.9256267120641,39.9
3290000,6580.000000423023,-8087371.714294113,300.7822577362604,39.9
3295000,6590.0000004250605,-8079655.948669113,299.5990175230743,39.9
3300000,6600.000000427098,-8088037.183044113,300.01345070290796,39.9
3305000,6610.000000429135,-8085025.495544113,300.0783627834179,39.9
3310000,6620.000000431172,-8089100.667419113,300.5484086732623,39.9
3315000,6630.00000043321,-8081114.370544113,299.42406156135496,39.9
3320000,6640.000000435247,-8083930.886169113,300.24147538824246,39.9
3325000,6650.000000437284,-8082111.604919113,300.34122971627403,39.9
3330000,6660.000000439321,-8084804.159606613,300.4026825695995,39.9
3335000,6670.000000441359,-8086622.964294113,299.37583528738764,39.9
3340000,6680.000000443396,-8086926.753356613,300.00430430252464,39.9
3345000,6690.000000445433,-8088312.683044113,300.3290112621298,39.9
